Date,Open,High,Low,Close,Volume,Adj Close,MA_21,MA_50,MA_150,MA_200,WMA_10,WMA_30
2004-11-29,118.79000091552734,119.01000213623047,117.4800033569336,117.80999755859375,61460800,80.47521209716797,117.08428628104073,114.12860000610351,112.34566645304362,112.6735498046875,114.39099960327148,112.35999959309896
2004-11-30,118.0,118.23999786376953,117.63999938964844,117.88999938964844,53685200,80.52985382080078,117.30761973063152,114.23699996948243,112.36959976196289,112.68734981536865,114.39099960327148,112.35999959309896
2004-12-01,118.16000366210938,119.5,118.0999984741211,119.2300033569336,49898300,81.44519805908203,117.58000074114118,114.36240005493164,112.41233311971028,112.7026498413086,114.39099960327148,112.35999959309896
2004-12-02,119.0999984741211,119.87000274658203,119.01000213623047,119.33000183105469,60163500,81.51351928710938,117.85523877825055,114.51800003051758,112.46233311971028,112.72099983215332,114.39099960327148,112.35999959309896
2004-12-03,119.30999755859375,120.13999938964844,119.08999633789062,119.25,49067900,81.45887756347656,118.05857195172992,114.68400009155273,112.51759979248047,112.74109981536866,114.39099960327148,112.35999959309896
2004-12-06,119.20999908447266,119.63999938964844,118.83999633789062,119.20999908447266,33030500,81.43155670166016,118.18523842947823,114.83900009155273,112.5646664428711,112.76274982452392,115.16999969482421,112.6696662902832
2004-12-07,119.48999786376953,119.62000274658203,118.04000091552734,118.0999984741211,52047200,80.67329406738281,118.22428603399368,114.98600006103516,112.60493311564127,112.78029983520508,115.16999969482421,112.6696662902832
2004-12-08,118.20999908447266,118.81999969482422,118.01000213623047,118.79000091552734,43895100,81.14468383789062,118.30428604852585,115.13620010375976,112.64499979654948,112.80229984283447,115.16999969482421,112.6696662902832
2004-12-09,118.13999938964844,119.45999908447266,117.7300033569336,119.20999908447266,60922800,81.43155670166016,118.41523851667132,115.2836001586914,112.69433314005533,112.82399982452392,115.16999969482421,112.6696662902832
2004-12-10,118.91999816894531,119.55999755859375,118.8499984741211,119.33000183105469,47828600,81.51351928710938,118.52761949811664,115.43500015258789,112.75679982503256,112.84594982147217,115.16999969482421,112.6696662902832
2004-12-13,119.76000213623047,120.4000015258789,119.3499984741211,120.37000274658203,38541000,82.22395324707031,118.6471434093657,115.56940017700195,112.83373316446941,112.87269985198975,115.7379997253418,112.97933298746744
2004-12-14,120.18000030517578,120.95999908447266,120.18000030517578,120.79000091552734,41500700,82.5108413696289,118.7423815046038,115.70840026855468,112.90733317057291,112.89584983825684,115.7379997253418,112.97933298746744
2004-12-15,120.69999694824219,121.11000061035156,120.30999755859375,120.87999725341797,46699200,82.57230377197266,118.84476216634114,115.84800018310547,112.97686650594075,112.92284980773925,115.7379997253418,112.97933298746744
2004-12-16,120.72000122070312,121.23999786376953,120.04000091552734,120.80999755859375,51641800,82.52449035644531,118.98428599039714,115.97060012817383,113.04899983723958,112.9484497833252,115.7379997253418,112.97933298746744
2004-12-17,119.45999908447266,119.97000122070312,119.16000366210938,119.44000244140625,70761900,81.97410583496094,119.02523840041388,116.0904002380371,113.11166651407878,112.96569980621338,115.7379997253418,112.97933298746744
2004-12-20,119.75,120.29000091552734,119.16999816894531,119.47000122070312,47187400,81.9946517944336,119.06000046502976,116.22960021972656,113.18079986572266,112.9811498260498,116.43099975585938,113.30033315022787
2004-12-21,119.5999984741211,120.4800033569336,119.45999908447266,120.38999938964844,33094200,82.62605285644531,119.20142909458706,116.37800018310547,113.25239985148112,113.00829982757568,116.43099975585938,113.30033315022787
2004-12-22,120.37999725341797,121.08000183105469,120.30000305175781,120.68000030517578,31500700,82.82511138916016,119.33000037783668,116.54100021362305,113.32846654256186,113.03919982910156,116.43099975585938,113.30033315022787
2004-12-23,120.87000274658203,121.27999877929688,120.66000366210938,120.7699966430664,25646100,82.88687896728516,119.45428575788226,116.72560012817382,113.40279983520507,113.08014980316162,116.43099975585938,113.30033315022787
2004-12-27,121.19999694824219,121.36000061035156,120.38999938964844,120.5199966430664,29944100,82.71526336669922,119.55333310081845,116.92320007324219,113.47419982910156,113.12714977264405,117.38199920654297,113.56399968465169
2004-12-28,120.63999938964844,121.33000183105469,120.5999984741211,121.18000030517578,23422900,83.16824340820312,119.68809509277344,117.12160003662109,113.54693318684896,113.17014976501464,117.38199920654297,113.56399968465169
2004-12-29,121.08000183105469,121.4000015258789,120.94999694824219,121.36000061035156,22650600,83.29181671142578,119.85714285714286,117.31520004272461,113.6103332010905,113.2209497833252,117.38199920654297,113.56399968465169
2004-12-30,121.4000015258789,121.56999969482422,121.04000091552734,121.12999725341797,21076900,83.13391876220703,120.0114284697033,117.52300003051758,113.66959986368815,113.26764976501465,117.38199920654297,113.56399968465169
2004-12-31,121.30000305175781,121.66000366210938,120.80000305175781,120.87000274658203,28648800,82.95551300048828,120.0895236787342,117.73000015258789,113.72293319702149,113.30679977416992,117.38199920654297,113.56399968465169
2005-01-03,121.55999755859375,121.76000213623047,119.9000015258789,120.30000305175781,55748000,82.56427764892578,120.13571421305339,117.91120025634766,113.77253321329752,113.34294979095459,118.46999969482422,113.82699966430664
2005-01-04,120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,69167600,81.555419921875,120.11571430024647,118.08800033569337,113.81333323160807,113.3817998123169,118.46999969482422,113.82699966430664
2005-01-05,118.73999786376953,119.25,118.0,118.01000213623047,65667300,80.99262237548828,120.05857158842541,118.25100036621093,113.84586659749348,113.42359981536865,118.46999969482422,113.82699966430664
2005-01-06,118.44000244140625,119.1500015258789,118.26000213623047,118.61000061035156,47814700,81.40442657470703,120.08285740443638,118.39240036010742,113.88933329264323,113.46934982299804,118.46999969482422,113.82699966430664
